Dehalococcoides mccartyi
Spiroplasma clarkii
Thauera humireducens
Thermotomaculum hydrothermale
Spiroplasma tabanidicola
Kocuria palustris
Serinicoccus hydrothermalis
Mycoplasma pneumoniae
Pseudomonas plecoglossicida
Porphyromonas endodontalis
Pseudomonas viridiflava
Chryseobacterium indologenes
Mesotoga infera
Halomonas alkaliphila
Paenibacillus mucilaginosus
Rickettsia rickettsii
Rhodoferax saidenbachensis
Terriglobus roseus
Hydrogenophaga sp.
Mycoplasma mycoides
Planctopirus ephydatiae
Staphylococcus aureus
Spiroplasma sabaudiense
Acidaminococcus fermentans
Gemella sp.
Mycoplasma parvum
Pseudomonas putida
Halomonas titanicae
Stenotrophomonas indicatrix
Lysinibacillus sp.
Edwardsiella piscicida
Corynebacterium ammoniagenes
Oxynema aestuarii
Chryseobacterium taihuense
Streptomyces cinereoruber
Candidatus Liberibacter
Pseudomonas aeruginosa
Paenibacillus tritici
Streptomyces ferrugineus
Onion yellows
Thioalkalivibrio nitratireducens
Hymenobacter busanensis
Pseudomonas aeruginosa
Candidatus Symbiobacter
Pseudomonas khazarica
Kaistella daneshvariae
Blochmannia endosymbiont
MAG: Ferrovum
Chlorobium phaeobacteroides
Lactobacillus johnsonii
Pandoraea sputorum
Pseudomonas anuradhapurensis
Marinomonas primoryensis
Parvularcula bermudensis
Lysobacter caseinilyticus
Dickeya aquatica
Mycobacterium sp.
Enterococcus casseliflavus
Campylobacter jejuni
Bartonella henselae
Anseongella ginsenosidimutans
Chryseobacterium sp.
Muricauda lutaonensis
Wolbachia endosymbiont
Dehalococcoides mccartyi
Serratia odorifera
Plantibacter sp.
Enterobacter sp.
Methylobacterium oryzae
Campylobacter sp.
Candidatus Endolissoclinum
Dehalobacter sp.
Gloeobacter violaceus
Desulfitobacterium hafniense
Mycoplasma fermentans
Enterococcus thailandicus
MAG: Candidatus
Desulfuromonas versatilis
Mycoplasma miroungigenitalium
Cohnella candidum
Thermodesulfovibrio yellowstonii
Lysobacter gummosus
Lactobacillus rhamnosus
Candidatus Sulcia
Massilia armeniaca
Akkermansia muciniphila
Candidatus Formimonas
Abyssicoccus albus
Sideroxydans lithotrophicus
Streptomyces nitrosporeus
Mesorhizobium opportunistum
Enterococcus lactis
Mannheimia haemolytica
Thermoanaerobacterium xylanolyticum
Chlorobium tepidum
Kitasatospora setae
Yersinia pseudotuberculosis
Labrenzia sp.
Mycoplasma haemofelis
Nocardia iowensis
Rhodospirillum photometricum
Streptococcus agalactiae
Oryzomicrobium terrae
Hymenobacter sedentarius
Leptodesmis sichuanensis
Serratia sp.
Fretibacterium fastidiosum
Idiomarina sp.
Exiguobacterium antarcticum
Corynebacterium pseudotuberculosis
Chryseobacterium taklimakanense
Pseudomonas protegens
Rhodobaca barguzinensis
Synechococcus sp.
Maribacter hydrothermalis
Neisseria dentiae
Clostridium sp.
Kerstersia gyiorum
Shewanella litorisediminis
Shewanella woodyi
Rathayibacter festucae
Marinobacterium aestuarii
Thermoanaerobacter kivui
Serpentinomonas raichei
Chlamydia trachomatis
Brevilactibacter sp.
Paenibacillus lutimineralis
Myxococcus stipitatus
Corynebacterium glucuronolyticum
Paenibacillus riograndensis
Corynebacterium cyclohexanicum
Neisseria brasiliensis
Tenacibaculum jejuense
Rickettsia rickettsii
Candidatus Sulcia
Chlamydia psittaci
Enterobacter sp.
Nitratireductor sp.
Flavobacterium kingsejongi
Escherichia coli
Coxiella burnetii
Fulvivirga lutea
Escherichia coli
Gloeobacter kilaueensis
Pandoraea pnomenusa
Polymorphospora rubra
Pseudomonas sp.
Janthinobacterium sp.
Francisella noatunensis
Achromobacter xylosoxidans
Geobacillus thermoleovorans
Pediococcus pentosaceus
Thermoanaerobacter tengcongensis
Acinetobacter shaoyimingii
Arcobacter butzleri
Frankia alni
Mannheimia succiniciproducens
Listeria monocytogenes
Pelosinus fermentans
MAG: Candidatus
Chlamydia trachomatis
Salmonella enterica
Pseudomonas koreensis
Aquiluna borgnonia
Corynebacterium glutamicum
Arthrobacter sp.
Paraurantiacibacter namhicola
Synechocystis sp.
Bacillus cereus
Spirosoma pollinicola
Dehalococcoides mccartyi
Streptococcus anginosus
Candidatus Minimicrobia
Gordonia iterans
Candidatus Sulfurimonas
Parasphingorhabdus halotolerans
Sporosarcina ureae
Bartonella sp.
Erysipelatoclostridium ramosum
Mycoplasma pulmonis
Aerococcus urinaehominis
Snodgrassella alvi
Cellvibrio sp.
Bacteroides caecimuris
Mycobacterium sp.
Rickettsia parkeri
Candidatus Portiera
Flavobacterium covae
Adlercreutzia equolifaciens
Lysinibacillus varians
Haemophilus influenzae
Streptococcus gallolyticus
Salmonella enterica
Candidatus Vidania
MAG: Candidatus
Mannheimia varigena
Streptomyces albus
Mesoplasma chauliocola
Helicobacter winghamensis
Oleispira antarctica
Polynucleobacter paneuropaeus
Thermotoga sp.
Veillonella nakazawae
Bradymonas sediminis
Actinoplanes sp.
Bacteroides heparinolyticus
Bacillus licheniformis
Candidatus Vesicomyosocius
Xenorhabdus poinarii
Streptococcus troglodytae
Desulfurispirillum indicum
Dictyoglomus thermophilum
Streptococcus pneumoniae
Myroides sp.
Paenibacillus sp.
Streptococcus porcinus
Pluralibacter gergoviae
Alteromonas mediterranea
Chlamydia trachomatis
Pseudomonas aeruginosa
Salinimonas marina
Paenibacillus albicereus
Pseudoprevotella muciniphila
Helicobacter pylori
Thermosipho sp.
Rufibacter sp.
Micromonospora tulbaghiae
Corynebacterium pseudotuberculosis
Secondary endosymbiont
Aminobacterium colombiense
Campylobacter jejuni
Escherichia coli
Pectobacterium parmentieri
Rosistilla oblonga
Aminipila luticellarii
Mycobacterium tuberculosis
Methylacidiphilum kamchatkense
Parvibaculum lavamentivorans
Flavobacterium crocinum
Aequorivita iocasae
Haemophilus parasuis
Bacillus amyloliquefaciens
Marinilactibacillus sp.
Acidiferrobacter thiooxydans
Lactobacillus delbrueckii
Corynebacterium tuberculostearicum
Caldicellulosiruptor lactoaceticus
Panacibacter ginsenosidivorans
Mycoplasma bovis
Bradyrhizobium sp.
Helicobacter pylori
Streptomyces coeruleorubidus
Staphylococcus aureus
Bradyrhizobium sp.
Actinomyces weissii
Dechloromonas sp.
Edwardsiella sp.
MAG: Phormidium
Mycobacterium stomatepiae
Desulfuromonas sp.
Bifidobacterium longum
Corynebacterium epidermidicanis
Idiomarina loihiensis
Microvirga thermotolerans
Leclercia sp.
Microbacterium foliorum
Nitrosomonas communis
Mycobacterium tuberculosis
Metamycoplasma anseris
Corallococcus macrosporus
Salinibacterium sp.
Corynebacterium cystitidis
Haemophilus influenzae
Nonlabens ponticola
Caldisericum exile
Mycoplasma salivarium
Mycoplasma gallisepticum
Poseidonibacter parvus
Nitrosococcus wardiae
Streptococcus pyogenes
Actinosynnema mirum
Enterobacter sp.
Staphylococcus aureus
Ignavibacterium album
Brevundimonas diminuta
Phytohabitans suffuscus
Spiroplasma diminutum
Salmonella enterica
Methyloversatilis sp.
Acetomicrobium mobile
Amycolatopsis mediterranei
Aromatoleum bremense
Sphingobacterium sp.
Desulfotomaculum acetoxidans
Gluconobacter frateurii
Thermosynechococcus elongatus
Bifidobacterium animalis
Rubripirellula lacrimiformis
Hymenobacter jejuensis
Micromonospora carbonacea
Stenotrophomonas maltophilia
Clostridium pasteurianum
Thiosulfatimonas sediminis
Listeria monocytogenes
Saccharothrix espanaensis
Francisella sp.
Borrelia miyamotoi
Chlamydophila pneumoniae
Helicobacter pylori
Leuconostoc gelidum
Pseudomonas putida
Streptococcus agalactiae
Dyadobacter sandarakinus
Solitalea canadensis
Neisseria wadsworthii
Staphylococcus lugdunensis
Effusibacillus sp.
Bacillus sonorensis
Saccharibacillus brassicae
Aggregatibacter actinomycetemcomitans
Tenuifilum thalassicum
Stackebrandtia nassauensis
Campylobacter jejuni
Rickettsia rickettsii
Leptotrichia sp.
Planctomycetes bacterium
Paenibacillus naphthalenovorans
Tuwongella immobilis
Aquitalea magnusonii
Paenibacillus protaetiae
Zobellella denitrificans
Corynebacterium pseudotuberculosis
Pseudothermotoga thermarum
Streptococcus pyogenes
Methylocella silvestris
Staphylococcus pettenkoferi
Tsuneonella dongtanensis
Oxalobacter formigenes
Sinorhizobium fredii
Kaistella carnis
Corynebacterium pseudotuberculosis
Mycobacterium spongiae
Ureaplasma parvum
Anoxybacillus sediminis
Thiothrix litoralis
Breznakiella homolactica
Treponema paraluiscuniculi
Bacillus subtilis
Prochlorococcus marinus
Litoricola lipolytica
Halomonas sp.
Azorhizobium caulinodans
Dehalogenimonas lykanthroporepellens
Altererythrobacter sp.
Rickettsia prowazekii
Endosymbiont of
Sulfurimonas sp.
Lactobacillus acidophilus
Thermosediminibacter oceani
Pseudoxanthomonas spadix
Mycobacterium avium
Hyphomonadaceae bacterium
Halothiobacillus sp.
Staphylococcus aureus
Helicobacter pylori
Mixta calida
Chenggangzhangella methanolivorans
Corynebacterium pelargi
Haemophilus influenzae
Paenibacillus chitinolyticus
Elizabethkingia meningoseptica
Mycolicibacterium tokaiense
Chryseobacterium salivictor
Helicobacter pylori
Wolbachia endosymbiont
Mycolicibacterium duvalii
Acetohalobium arabaticum
Pectobacterium carotovorum
Francisella tularensis
Acholeplasma laidlawii
Bifidobacterium indicum
Pasteurella multocida
Paenibacillus polymyxa
Legionella pneumophila
Litorilituus sediminis
Solibacillus silvestris
Planococcus plakortidis
Psychroflexus torquis
MAG: candidate
Helicobacter pylori
Salmonella bongori
Abyssogena phaseoliformis
Metabacillus dongyingensis
Mycobacterium bovis
Marinobacter sp.
Mycoplasma gallinaceum
Dictyoglomus turgidum
Eubacterium callanderi
Caulobacter crescentus
Salmonella enterica
Erysipelothrix piscisicarius
Mycobacterium tuberculosis
Sphingopyxis granuli
Siansivirga zeaxanthinifaciens
Blautia liquoris
Porphyrobacter sp.
Acidaminococcus intestini
Glaesserella parasuis
Mycoplasma synoviae
Candidatus Symbiopectobacterium
Chitinophaga sp.
Halobacteriovorax sp.
Bacillus tequilensis
Tardiphaga robiniae
Clostridium perfringens
Mycoplasma struthionis
Desulfotomaculum nigrificans
Hydrogenophaga sp.
Streptomyces chromofuscus
Streptococcus thermophilus
Leuconostoc sp.
Bacillus sp.
Chlorobaculum limnaeum
Bifidobacterium pseudolongum
Streptococcus intermedius
Francisella tularensis
Melaminivora sp.
Achromobacter denitrificans
Mycoplasma arthritidis
Schleiferilactobacillus harbinensis
Kosmotoga olearia
Acinetobacter seifertii
Thermacetogenium phaeum
Legionella endosymbiont
Treponema phagedenis
Paenibacillus polymyxa
Listeria monocytogenes
Brachybacterium sp.
Shewanella sedimentimangrovi
Streptococcus gordonii
Burkholderiales bacterium
Mannheimia haemolytica
Psychrobacter arcticus
Verrucomicrobia bacterium
Chromatiaceae bacterium
Desulfoglaeba alkanexedens
Lactobacillus paracasei
Bdellovibrio bacteriovorus
Thalassotalea sp.
Microbulbifer thermotolerans
Helicobacter cholecystus
Francisella philomiragia
Pseudomonas citronellolis
Desulfotomaculum kuznetsovii
Listeria ivanovii
Coxiella endosymbiont
Mycobacterium florentinum
Bifidobacterium longum
Tessaracoccus aquimaris
Roseimicrobium sp.
Helicobacter pylori
Streptococcus sp.
Treponema denticola
Helicobacter typhlonius
Streptomyces nigra
Weissella ceti
Legionella pneumophila
Arachnia rubra
Escherichia albertii
Wolbachia endosymbiont
[Eubacterium] rectale
Campylobacter avium
complete chromosome
Limosilactobacillus vaginalis
Mariniflexile sp.
Sphingobacterium thalpophilum
Mycoplasma suis
Rhodocyclaceae bacterium
Tatumella ptyseos
Candidatus Brocadia
Ruminococcus champanellensis
Rickettsia japonica
Rhodococcus sp.
Fusobacterium canifelinum
Kinneretia sp.
Pseudomonas aeruginosa
Campylobacter jejuni
Helicobacter felis
Streptomyces cyanogenus
Rickettsia prowazekii
Escherichia coli
Simonsiella muelleri
Oceanidesulfovibrio marinus
Mycoplasma canadense
Streptococcus uberis
Flexistipes sinusarabici
Streptococcus suis
Mycoplasma fermentans
Anaerocolumna sedimenticola
Mycobacterium intracellulare
Helicobacter pylori
Streptococcus suis
Pseudoxanthomonas japonensis
Listeria monocytogenes
Bernardetia litoralis
Frateuria aurantia
Cobetia amphilecti
Herbaspirillum sp.
Arcobacter defluvii
Mobiluncus curtisii
Candidatus Profftia
Flavonifractor plautii
Anoxybacter fermentans
Mycoplasmopsis phocirhinis
Neisseria meningitidis
Rickettsia rickettsii
Actinomyces viscosus
Elizabethkingia bruuniana
Ehrlichia ruminantium
Bacillus amyloliquefaciens
Prochlorococcus marinus
Staphylococcus hyicus
Arcticibacterium luteifluviistationis
Actinomyces israelii
Elizabethkingia miricola
Chryseobacterium sp.
Chlamydia muridarum
Neisseria zalophi
Streptococcus parasanguinis
Streptococcus sp.
Cellulomonas sp.
Escherichia coli
Bacteroidetes bacterium
Paenibacillus sp.
Campylobacter jejuni
Streptomyces qaidamensis
Francisella tularensis
Desulfonema magnum
Streptomyces vinaceus
Lactobacillus helveticus
Arthrobacter sp.
Legionella pneumophila
Escherichia coli
Yersinia aldovae
Altererythrobacter marensis
Solimonas sp.
Brevundimonas vancanneytii
Gramella flava
Citrobacter braakii
Mannheimia haemolytica
Colwellia sp.
Mycolicibacterium aurum
Pseudomonas aeruginosa
Malaciobacter molluscorum
Desulfobacca acetoxidans
Spiroplasma chinense
Commensalibacter sp.
Streptomyces scabiei
Latilactobacillus graminis
Streptomyces laurentii
Tenacibaculum mesophilum
Polaribacter vadi
Listeria monocytogenes
Entomobacter blattae
Pseudomonas syringae
Paenibacillus borealis
Actinobacillus lignieresii
Sulfuricaulis limicola
Prochlorococcus sp.
Neisseria animaloris
Stenotrophomonas maltophilia
MAG: Thermus
Streptomyces prasinus
Paenibacillus beijingensis
Candidatus Kinetoplastibacterium
Usitatibacter rugosus
Buchnera aphidicola
Aggregatibacter actinomycetemcomitans
Alteromonas mediterranea
Pseudomonas aeruginosa
Serratia sp.
Leptotrichia sp.
Pectobacterium parmentieri
Metamycoplasma phocicerebrale
Alkalihalobacillus gibsonii
Parabacteroides johnsonii
Acetivibrio clariflavus
Gardnerella vaginalis
Caloranaerobacter azorensis
Dickeya zeae
Fastidiosipila sanguinis
Aureimonas altamirensis
Bacillus subtilis
Amycolatopsis sp.
Rhodomicrobium vannielii
Thermotoga maritima
Thermoactinomyces vulgaris
Acinetobacter oleivorans
Veillonella dispar
Flavobacteriaceae bacterium
Streptococcus anginosus
Brochothrix thermosphacta
Neptunomonas japonica
Eubacterium sulci
Streptomyces fodineus
Nocardioides baekrokdamisoli
Klebsiella variicola
Ehrlichia muris
Brevundimonas sp.
Ruminococcus torques
Francisella tularensis
Actinomyces howellii
Francisella tularensis
Pseudomonas kribbensis
Pectobacterium punjabense
Wolbachia endosymbiont
Streptomyces harbinensis
Pseudomonas aeruginosa
Bacillus inaquosorum
Clavibacter zhangzhiyongii
Corynebacterium pseudotuberculosis
Mycobacterium tuberculosis
Bacillus anthracis
Amphritea japonica
Pseudomonas rhodesiae
Mycoplasma bovis
Chlamydia trachomatis
Schlegelella thermodepolymerans
Aggregatibacter aphrophilus
Paenibacillus ihbetae
Bifidobacterium animalis
Pseudoxanthomonas suwonensis
Staphylococcus simiae
Bordetella bronchiseptica
Nocardioides rotundus
Saccharopolyspora erythraea
Iodobacter ciconiae
Aromatoleum petrolei
Gluconobacter oxydans
Kaistella haifensis
Pandoraea norimbergensis
Campylobacter sputorum
Nocardia huaxiensis
Thermocrinis albus
Providencia stuartii
Anaerolinea thermophila
Lactococcus lactis
Photorhabdus temperata
Proteus mirabilis
Virgibacillus pantothenticus
Alcanivorax xenomutans
Helicobacter pylori
Immundisolibacter cernigliae
Phytohabitans flavus
Lysinibacillus sp.
Streptomyces glomeroaurantiacus
Sphingomonas sediminicola
Lactobacillus plantarum
Rodentibacter haemolyticus
Polaribacter sp.
Intestinimonas butyriciproducens
Cognatishimia activa
Nitrosomonas sp.
Candidatus Hodgkinia
Bacillus intestinalis
Lentilactobacillus curieae
Bordetella pertussis
Mycoplasma wenyonii
Staphylococcus aureus
Thermoclostridium stercorarium
Rickettsia prowazekii
Megasphaera hexanoica
Pseudomonas rhizosphaerae
Candidatus Planktophila
Listeria monocytogenes
Pseudomonas protegens
Escherichia coli
Bifidobacterium longum
Yersinia mollaretii
Rickettsia sp.
Microbacterium sp.
Rickettsia prowazekii
Chryseobacterium gallinarum
Salinispora tropica
Mycoplasmopsis pullorum
Metabacillus sediminilitoris
Rhodoluna lacicola
Rhodopseudomonas palustris
Dietzia sp.
Mycoplasma mycoides
Saccharophagus degradans
Oceanobacillus sp.
Candidatus Rickettsiella
Porphyrobacter sp.
Sulfurospirillum deleyianum
Maize bushy
Mycobacterium tuberculosis
Myxococcus fulvus
Chlamydia trachomatis
MAG: Candidatus
Arcobacter suis
Candidatus Sulcia
Leucobacter denitrificans
Chthonomonas calidirosea
Frankia sp.
Hyphomicrobium sp.
Crassaminicella profunda
Acholeplasma oculi
Aneurinibacillus sp.
Bartonella quintana
Tetragenococcus halophilus
Lysobacter soli
Pseudomonas aeruginosa
Helicobacter pylori
Yersinia kristensenii
Bifidobacterium pseudocatenulatum
Marinomonas arctica
Mycoplasma gallisepticum
Anaeromyxobacter dehalogenans
Alloactinosynnema sp.
Campylobacter jejuni
Streptococcus canis
Microbacterium wangchenii
Sphingorhabdus sp.
Eubacterium cylindroides
Streptomyces kanamyceticus
Candidatus Midichloria
Chryseolinea soli
Microbacterium oleivorans
Saccharomonospora viridis
Dermabacter jinjuensis
Mariprofundus aestuarium
Anaplasma marginale
Cyanobacterium stanieri
Desulfitobacterium metallireducens
Massilia sp.
Virgibacillus sp.
Mycobacterium tuberculosis
Pleurocapsa sp.
Campylobacter ureolyticus
Rickettsiales endosymbiont
Flammeovirgaceae bacterium
Sinimarinibacterium sp.
Brachybacterium sp.
Mannheimia sp.
Corynebacterium variabile
Rickettsia canadensis
Dyella thiooxydans
Corynebacterium pseudotuberculosis
Wolbachia endosymbiont
Streptococcus mutans
Amphibacillus xylanus
Lactobacillus fermentum
Neisseria meningitidis
Sulfurimonas denitrificans
Thermomonas aquatica
Mannheimia haemolytica
[Pasteurella] aerogenes
Desulfovibrio salexigens
Enterobacter hormaechei
Bacteroides fragilis
Pseudomonas synxantha
Azoarcus sp.
Pseudodesulfovibrio aespoeensis
Mogibacterium diversum
Nonomuraea sp.
Apibacter sp.
Streptomyces tirandamycinicus
Chryseobacterium lactis
Bifidobacterium kashiwanohense
Alcanivorax pacificus
Synechococcus sp.
Raoultella ornithinolytica
Pedobacter roseus
Gemella morbillorum
Caldithrix abyssi
Chryseobacterium shandongense
Xylella fastidiosa
Candidatus Tremblaya
Enterobacteriaceae bacterium
Streptomyces nojiriensis
Starkeya novella
Helicobacter pylori
Sulfitobacter donghicola
Ornithinimicrobium avium
Mycobacterium smegmatis
Arthrobacter sp.
Streptococcus sobrinus
Frankia inefficax
Amycolatopsis methanolica
Gracilibacillus salitolerans
Enterococcus faecalis
Meiothermus ruber
Desulfobulbus oligotrophicus
Aequorivita sublithincola
Acidobacterium capsulatum
Maribellus comscasis
Desulfovibrio fairfieldensis
Kordia antarctica
Xanthomonas oryzae
Delftia tsuruhatensis
Syntrophus aciditrophicus
Riemerella anatipestifer
Psychrobacter sp.
Synechococcus sp.
Paenibacillus sabinae
Mycobacterium tuberculosis
Azoarcus sp.
Aliarcobacter trophiarum
Tannerella serpentiformis
Sphingobacterium daejeonense
Pseudomonas sessilinigenes
Desulforamulus ferrireducens
Methylobacter sp.
Xenorhabdus budapestensis
Phreatobacter stygius
Brevundimonas vitisensis
Photorhabdus luminescens
Cutibacterium avidum
Bifidobacterium scardovii
Prevotella enoeca
Helicobacter pylori
Lactobacillus delbrueckii
Flavobacterium sangjuense
Streptomyces fagopyri
Anaerocolumna cellulosilytica
Enterobacter bugandensis
Bacillus amyloliquefaciens
Bifidobacterium adolescentis
Mycolicibacterium mucogenicum
Candidatus Babela
Candidatus Nanopelagicus
Massilia albidiflava
Tepiditoga spiralis
Pseudomonas marincola
Alistipes communis
Alicyclobacillus acidocaldarius
Candidatus Desulforudis
Candidatus Pelagibacter
Chlamydia trachomatis
Sphingorhabdus lutea
Candidatus Thioglobus
Archangium gephyra
Clostridium beijerinckii
Francisella tularensis
Geitlerinema sp.
Corynebacterium matruchotii
Pseudomonas brassicacearum
Desulfovibrio sp.
Dickeya chrysanthemi
Lactobacillus zymae
Phenylobacterium parvum
Achromobacter sp.
Candidatus Sulcia
Candidatus Liberibacter
Candidatus Portiera
Lactobacillus johnsonii
Gemmata massiliana
Candidatus Sodalis
Pseudomonas putida
Aeromonas sp.
Hydrogenobaculum sp.
Pseudomonas monteilii
Ehrlichia chaffeensis
Streptococcus agalactiae
Antarcticibacterium flavum
Oenococcus oeni
Hydrogenobaculum sp.
Marinomonas mediterranea
Pseudorhodoplanes sinuspersici
Candidatus Rhodoluna
Cohnella cholangitidis
Mycobacterium leprae
Serratia sp.
MAG: Thiohalocapsa
Phocaeicola coprophilus
Staphylococcus aureus
Deinococcus swuensis
Mycobacterium smegmatis
Streptomyces noursei
Streptococcus pneumoniae
Providencia heimbachae
Halorhodospira halophila
Thalassolituus oleivorans
Lysobacter maris
Chryseobacterium sp.
Pseudomonas sp.
Mycobacterium noviomagense
Bacillus subtilis
Bacillus sp.
Bdellovibrio sp.
Streptomyces angustmyceticus
Escherichia coli
Coriobacterium glomerans
Shigella flexneri
Pseudomonas graminis
Tenacibaculum todarodis
Pseudomonas toyotomiensis
Candidatus Sulcia
Capnocytophaga haemolytica
Rickettsia typhi
Veillonella atypica
Lysobacter arenosi
[Clostridium] saccharolyticum
Hyphomicrobium denitrificans
Candidatus Arthromitus
Sphingomonas sp.
Caproiciproducens sp.
Staphylococcus stepanovicii
Helicobacter pylori
Leucobacter insecticola
Escherichia coli
Beta proteobacterium
Streptomyces viridosporus
Staphylococcus schweitzeri
Aeromonas hydrophila
Moraxella catarrhalis
Coprococcus comes
Alkaliphilus metalliredigens
Mycoplasma gallisepticum
Candidatus Liberibacter
MAG: Candidatus
Granulicella mallensis
Streptococcus pyogenes
Thermochromatium tepidum
Azotobacter vinelandii
Chlorobium luteolum
Propionibacterium acnes
Aeribacillus pallidus
Natronosporangium hydrolyticum
Methylobacterium mesophilicum
Nitrospira japonica
Lysobacter capsici
Fusobacterium periodonticum
Rickettsia bellii
Protaetiibacter intestinalis
Brevundimonas pondensis
Microbacterium sp.
Listeria ivanovii
Hydrogenobaculum sp.
Streptococcus salivarius
Chlorobium phaeobacteroides
Staphylococcus schleiferi
Bordetella bronchiseptica
Bacillus subtilis
Reinekea forsetii
Streptococcus mutans
Stenotrophomonas maltophilia
Microbacterium caowuchunii
Salinispira pacifica
Sandaracinus amylolyticus
Listeria monocytogenes
Winogradskyella sp.
Cellulomonas flavigena
Dyella caseinilytica
Lactobacillus kullabergensis
Marinomonas sp.
Capnocytophaga sp.
Fuerstiella marisgermanici
Parabacteroides sp.
Permianibacter aggregans
Streptococcus suis
Mesoplasma coleopterae
Clostridium lentocellum
Fusobacterium mortiferum
Streptomyces ficellus
Microbulbifer hydrolyticus
Pseudodesulfovibrio indicus
Streptococcus pyogenes
Rhodoferax sediminis
Staphylococcus debuckii
Venatorbacter cucullus
Rickettsia canadensis
Flaviflexus ciconiae
Muricauda aurantiaca
Pantoea rwandensis
Bradyrhizobium japonicum
Rubinisphaera brasiliensis
Candidatus Mycoplasma
Corynebacterium lizhenjunii
Alteromonas stellipolaris
Propionibacterium acnes
Bifidobacterium animalis
Flavisolibacter tropicus
Cutibacterium granulosum
Citrobacter sp.
Photorhabdus laumondii
Escherichia coli
Mycolicibacterium insubricum
Francisella tularensis
Coprobacter secundus
Phnomibacter ginsenosidimutans
Pseudomonas putida
Lactobacillus jensenii
Persicimonas caeni
Rhodococcus pyridinivorans
Actinomadura sp.
Staphylococcus lloydii
Amycolatopsis mediterranei
